playerID,birthYear,birthMonth,birthDay,birthCity,birthCountry,birthState,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,bbrefID,finalGame,retroID,deathDate,birthDate
barkese01,1980.0,5.0,26.0,Bakersfield,USA,CA,,,,,,,Sean,Barker,Sean Reed,220.0,75.0,R,R,2007-06-06,barkese01,2007-06-15,barks001,,1980-05-26
barkean01,1974.0,9.0,5.0,Miami,USA,FL,,,,,,,Andy,Barkett,Andrew Jon,205.0,73.0,L,L,2001-05-28,barkean01,2001-06-24,barka001,,1974-09-05
barklbr01,1975.0,12.0,8.0,Conroe,USA,TX,,,,,,,Brian,Barkley,Brian Edward,180.0,74.0,L,L,1998-05-28,barklbr01,1998-09-27,barkb002,,1975-12-08
barklje01,1959.0,11.0,21.0,Hickory,USA,NC,,,,,,,Jeff,Barkley,Jeffrey Carver,185.0,75.0,B,R,1984-09-16,barklje01,1985-07-26,barkj001,,1959-11-21
barklre01,1912.0,9.0,19.0,Childress,USA,TX,2000.0,12.0,12.0,USA,TX,Waco,Red,Barkley,John Duncan,160.0,71.0,R,R,1937-09-02,barklre01,1943-08-14,barkr101,2000-12-12,1912-09-19
barklsa01,1858.0,5.0,24.0,Wheeling,USA,WV,1912.0,4.0,20.0,USA,WV,Wheeling,Sam,Barkley,Samuel W.,180.0,71.0,R,R,1884-05-01,barklsa01,1889-07-12,barks101,1912-04-20,1858-05-24
barlial99,1915.0,4.0,2.0,Springfield,USA,IL,1995.0,12.0,27.0,USA,IL,Springfield,Al,Barlick,Albert Joseph,185.0,71.0,,,,barlial99,,barla901,1995-12-27,1915-04-02
barlojo01,1995.0,9.0,28.0,Riverton,USA,UT,,,,,,,Joe,Barlow,Joseph Israel,210.0,74.0,R,R,2021-06-24,barlojo01,2022-10-03,barlj001,,1995-09-28
barlomi01,1948.0,4.0,30.0,Stamford,USA,NY,,,,,,,Mike,Barlow,Michael Roswell,210.0,78.0,L,R,1975-06-18,barlomi01,1981-06-08,barlm101,,1948-04-30
barlosc01,1992.0,12.0,18.0,New London,USA,CT,,,,,,,Scott,Barlow,Scott Alen,210.0,75.0,R,R,2018-04-30,barlosc01,,barls001,,1992-12-18
barloto01,1852.0,,,,USA,NY,,,,,,,Tom,Barlow,Thomas H.,,,,,1872-05-02,barloto01,1875-07-30,barlt101,,
barmebr01,1929.0,10.0,23.0,Vincennes,USA,IN,2014.0,1.0,25.0,USA,NC,Garner,Bruce,Barmes,Bruce Raymond,165.0,68.0,L,R,1953-09-13,barmebr01,1953-09-27,barmb101,2014-01-25,1929-10-23
barmecl01,1979.0,3.0,6.0,Vincennes,USA,IN,,,,,,,Clint,Barmes,Clint Harold,200.0,73.0,R,R,2003-09-05,barmecl01,2015-10-04,barmc001,,1979-03-06
barnaba01,1915.0,3.0,2.0,Clarksburg,USA,WV,1972.0,5.0,18.0,USA,WV,Charleston,Babe,Barna,Herbert Paul,210.0,74.0,L,R,1937-06-16,barnaba01,1943-07-28,barnb102,1972-05-18,1915-03-02
barnach01,1900.0,6.0,12.0,Russell Gulch,USA,CO,1977.0,8.0,16.0,USA,TX,Waco,Charlie,Barnabe,Charles Edward,164.0,71.0,L,L,1927-04-14,barnach01,1928-05-13,barnc101,1977-08-16,1900-06-12
barneau01,1989.0,12.0,28.0,Fullerton,USA,CA,,,,,,,Austin,Barnes,Austin Scott,187.0,70.0,R,R,2015-05-24,barneau01,,barna001,,1989-12-28
barnebi01,1858.0,4.0,13.0,Shakopee,USA,MN,1945.0,7.0,10.0,USA,MN,St. Paul,Bill,Barnes,William Horace,175.0,70.0,,,1884-09-27,barnebi01,1884-10-13,barnb103,1945-07-10,1858-04-13
barnebo01,1902.0,1.0,6.0,Washburn,USA,IL,1993.0,12.0,8.0,USA,IL,Peoria,Bob,Barnes,Robert Avery,150.0,71.0,L,L,1924-07-08,barnebo01,1924-07-10,barnb104,1993-12-08,1902-01-06
barnebr02,1986.0,5.0,15.0,Orange,USA,CA,,,,,,,Brandon,Barnes,Brandon Michael,210.0,74.0,R,R,2012-08-07,barnebr02,2018-09-30,barnb002,,1986-05-15
barnebr01,1967.0,3.0,25.0,Roanoke Rapids,USA,NC,,,,,,,Brian,Barnes,Brian Keith,170.0,69.0,L,L,1990-09-14,barnebr01,1994-07-01,barnb001,,1967-03-25
barnech01,1995.0,10.0,1.0,Sumter,USA,SC,,,,,,,Charlie,Barnes,Charles Segars,190.0,74.0,L,L,2021-07-17,barnech01,2021-10-03,barnc002,,1995-10-01
barneda02,1989.0,10.0,21.0,Manhasset,USA,NY,,,,,,,Danny,Barnes,Daniel Jonathan,215.0,73.0,L,R,2016-08-02,barneda02,2018-09-25,barnd002,,1989-10-21
barneep01,1900.0,12.0,1.0,Ossining,USA,NY,1980.0,11.0,17.0,USA,NY,Mineola,Eppie,Barnes,Everett Duane,175.0,69.0,L,R,1923-09-24,barneep01,1924-09-24,barne101,1980-11-17,1900-12-01
barnefr02,1926.0,8.0,26.0,Longwood,USA,MS,2014.0,10.0,19.0,USA,MS,Greenville,Frank,Barnes,Frank,170.0,72.0,R,R,1957-09-22,barnefr02,1960-05-14,barnf102,2014-10-19,1926-08-26
barnefr01,1900.0,1.0,9.0,Dallas,USA,TX,1967.0,9.0,27.0,USA,TX,Houston,Frank,Barnes,Frank Samuel,195.0,74.0,L,L,1929-04-18,barnefr01,1930-09-26,barnf101,1967-09-27,1900-01-09
barneho01,1900.0,1.0,31.0,Fulton,USA,NY,1981.0,6.0,18.0,USA,NY,Lockport,Honey,Barnes,John Francis,175.0,70.0,L,R,1926-04-20,barneho01,1926-04-20,barnh101,1981-06-18,1900-01-31
barneja01,1990.0,4.0,14.0,St. Petersburg,USA,FL,,,,,,,Jacob,Barnes,Jacob Andrew,231.0,74.0,R,R,2016-06-03,barneja01,,barnj002,,1990-04-14
barneje01,1892.0,8.0,26.0,Perkins,USA,OK,1961.0,9.0,9.0,USA,NM,Santa Rosa,Jesse,Barnes,Jesse Lawrence,170.0,72.0,L,R,1915-07-30,barneje01,1927-08-20,barnj102,1961-09-09,1892-08-26
barnejo01,1976.0,4.0,24.0,San Diego,USA,CA,,,,,,,John,Barnes,John Delbert,205.0,74.0,R,R,2000-09-16,barnejo01,2001-08-26,barnj001,,1976-04-24
barneju01,1911.0,12.0,1.0,Linwood,USA,NC,1963.0,12.0,31.0,USA,NC,Jacksonville,Junie,Barnes,Junie Shoaf,170.0,71.0,L,L,1934-09-12,barneju01,1934-09-21,barnj101,1963-12-31,1911-12-01
barnela01,1974.0,7.0,23.0,Bakersfield,USA,CA,,,,,,,Larry,Barnes,Larry Richard,195.0,73.0,L,L,2001-04-11,barnela01,2003-07-31,barnl001,,1974-07-23
barnelu01,1947.0,4.0,28.0,Forest City,USA,IA,,,,,,,Lute,Barnes,Luther Owens,160.0,70.0,R,R,1972-08-06,barnelu01,1973-09-26,barnl102,,1947-04-28
barnema01,1990.0,6.0,17.0,Danbury,USA,CT,,,,,,,Matt,Barnes,Matthew David,208.0,76.0,R,R,2014-09-09,barnema01,,barnm001,,1990-06-17
barnere01,1903.0,12.0,25.0,Suggsville,USA,AL,1959.0,7.0,3.0,USA,AL,Mobile,Red,Barnes,Emile Deering,158.0,70.0,L,R,1927-09-29,barnere01,1930-09-20,barnr104,1959-07-03,1903-12-25
barneri01,1959.0,7.0,21.0,Palm Beach,USA,FL,,,,,,,Rich,Barnes,Richard Monroe,186.0,76.0,R,L,1982-07-18,barneri01,1983-09-25,barnr101,,1959-07-21
barnero01,1850.0,5.0,8.0,Mount Morris,USA,NY,1915.0,2.0,5.0,USA,IL,Chicago,Ross,Barnes,Charles Roscoe,145.0,68.0,R,R,1871-05-05,barnero01,1881-09-21,barnr102,1915-02-05,1850-05-08
barnesa01,1899.0,12.0,18.0,Suggsville,USA,AL,1981.0,2.0,19.0,USA,AL,Montgomery,Sam,Barnes,Samuel Thomas,150.0,68.0,L,R,1921-09-14,barnesa01,1921-10-02,barns101,1981-02-19,1899-12-18
barnesc01,1987.0,9.0,5.0,Springfield,USA,MA,,,,,,,Scott,Barnes,Scott Michael,200.0,76.0,L,L,2012-05-30,barnesc01,2013-05-31,barns002,,1987-09-05
barnesk01,1957.0,3.0,7.0,Cincinnati,USA,OH,,,,,,,Skeeter,Barnes,William Henry,175.0,71.0,R,R,1983-09-06,barnesk01,1994-06-20,barns001,,1957-03-07
barnevi01,1897.0,3.0,5.0,Ontario,USA,KS,1958.0,7.0,24.0,USA,KS,Wichita,Virgil,Barnes,Virgil Jennings,165.0,72.0,R,R,1919-09-25,barnevi01,1928-09-15,barnv101,1958-07-24,1897-03-05
burneja01,1879.0,12.0,16.0,Ventura,USA,CA,1923.0,9.0,3.0,USA,CA,Modoc County,Jack,Barnett,John Jeirus,,,B,,1907-07-02,burneja01,1907-09-20,burnj107,1923-09-03,1879-12-16
barneto01,1983.0,11.0,9.0,Anchorage,USA,AK,,,,,,,Tony,Barnette,Anthony Lee,190.0,73.0,R,R,2016-04-05,barneto01,2019-06-26,barnt002,,1983-11-09
barneda01,1985.0,11.0,8.0,Portland,USA,OR,,,,,,,Darwin,Barney,Darwin James Kunane,180.0,70.0,R,R,2010-08-12,barneda01,2017-10-01,barnd001,,1985-11-08
barneed01,1890.0,1.0,23.0,Amery,USA,WI,1967.0,10.0,4.0,USA,WI,Rice Lake,Ed,Barney,Edmund J.,178.0,70.0,L,R,1915-07-22,barneed01,1916-07-02,barne104,1967-10-04,1890-01-23
barnere02,1924.0,12.0,19.0,Omaha,USA,NE,1997.0,8.0,11.0,USA,MD,Baltimore,Rex,Barney,Rex Edward,185.0,75.0,R,R,1943-08-18,barnere02,1950-09-04,barnr103,1997-08-11,1924-12-19
barnhcl01,1895.0,12.0,29.0,Buck Valley,USA,PA,1980.0,1.0,21.0,USA,MD,Hagerstown,Clyde,Barnhart,Clyde Lee,155.0,70.0,R,R,1920-09-22,barnhcl01,1928-08-23,barnc102,1980-01-21,1895-12-29
barnhed01,1904.0,9.0,16.0,Providence,USA,MO,1984.0,9.0,14.0,USA,MO,Columbia,Edgar,Barnhart,Edgar Vernon,160.0,70.0,L,R,1924-09-23,barnhed01,1924-09-23,barne103,1984-09-14,1904-09-16
barnhle01,1905.0,2.0,23.0,Hoxie,USA,KS,1971.0,10.0,7.0,USA,AZ,Scottsdale,Les,Barnhart,Leslie Earl,180.0,72.0,R,R,1928-09-22,barnhle01,1930-09-27,barnl101,1971-10-07,1905-02-23
barnhtu01,1991.0,1.0,7.0,Indianapolis,USA,IN,,,,,,,Tucker,Barnhart,Tucker Jackson,192.0,71.0,B,R,2014-04-03,barnhtu01,,barnt001,,1991-01-07
barnhvi01,1922.0,9.0,1.0,Hagerstown,USA,MD,2017.0,4.0,13.0,USA,MD,Hagerstown,Vic,Barnhart,Victor Dee,188.0,72.0,R,R,1944-10-01,barnhvi01,1946-04-21,barnv102,2017-04-13,1922-09-01
barnige01,1917.0,8.0,26.0,Fitchburg,USA,MA,1990.0,10.0,10.0,USA,FL,Largo,George,Barnicle,George Bernard,175.0,74.0,R,R,1939-09-06,barnige01,1941-04-19,barng101,1990-10-10,1917-08-26
barnibi01,1851.0,1.0,26.0,Brooklyn,USA,NY,1900.0,7.0,15.0,USA,CT,Hartford,Billy,Barnie,William Harrison,157.0,67.0,,R,1874-05-07,barnibi01,1886-06-28,barnb101,1900-07-15,1851-01-26
barnoed01,1943.0,8.0,23.0,Scranton,USA,PA,2017.0,10.0,17.0,USA,FL,Naples,Ed,Barnowski,Edward Anthony,195.0,74.0,R,R,1965-09-08,barnoed01,1966-09-16,barne102,2017-10-17,1943-08-23
barnwch01,1979.0,3.0,1.0,Jacksonville,USA,FL,,,,,,,Chris,Barnwell,Christopher Edward,180.0,70.0,R,R,2006-06-20,barnwch01,2006-07-25,barnc001,,1979-03-01
barojsa01,1957.0,6.0,16.0,Cordoba,Mexico,Veracruz,,,,,,,Salome,Barojas,Salome,160.0,69.0,R,R,1982-04-11,barojsa01,1988-09-26,baros001,,1957-06-16
baronst01,1990.0,12.0,7.0,Miami,USA,FL,,,,,,,Steven,Baron,Steven Phillip,205.0,72.0,R,R,2015-09-09,baronst01,2019-09-28,baros002,,1990-12-07
baronda01,1983.0,4.0,24.0,San Jose,USA,CA,,,,,,,Daniel,Barone,Daniel Edward,185.0,74.0,R,R,2007-08-10,baronda01,2007-09-26,barod001,,1983-04-24
barondi01,1932.0,10.0,13.0,San Jose,USA,CA,2015.0,4.0,23.0,USA,CA,Hollister,Dick,Barone,Richard Anthony,165.0,69.0,R,R,1960-09-22,barondi01,1960-09-30,barod101,2015-04-23,1932-10-13
barrbo02,1908.0,3.0,12.0,Newton,USA,MA,2002.0,7.0,25.0,USA,NH,Dover,Bob,Barr,Robert Alexander,175.0,72.0,R,R,1935-09-11,barrbo02,1935-09-14,barrb103,2002-07-25,1908-03-12
barrbo01,1856.0,12.0,,Washington,USA,DC,1930.0,3.0,11.0,USA,DC,Washington,Bob,Barr,Robert McClelland,192.0,73.0,R,R,1883-06-23,barrbo01,1891-09-12,barrb101,1930-03-11,
barrji01,1948.0,2.0,10.0,Lynwood,USA,CA,,,,,,,Jim,Barr,James Leland,205.0,75.0,R,R,1971-07-31,barrji01,1983-10-02,barrj101,,1948-02-10
barrsc01,1886.0,10.0,6.0,Bristol,USA,TN,1934.0,12.0,2.0,USA,TX,Fort Worth,Scotty,Barr,Hyder Edward,175.0,72.0,R,R,1908-08-22,barrsc01,1909-07-17,barrs102,1934-12-02,1886-10-06
barrst01,1951.0,9.0,8.0,St. Louis,USA,MO,,,,,,,Steve,Barr,Steven Charles,200.0,76.0,L,L,1974-10-01,barrst01,1976-09-29,barrs103,,1951-09-08
barraky01,1990.0,5.0,23.0,Santa Clara,USA,CA,,,,,,,Kyle,Barraclough,Kyle David,229.0,75.0,R,R,2015-08-07,barraky01,2022-05-29,barrk002,,1990-05-23
barracu01,1932.0,6.0,20.0,Sacramento,USA,CA,2024.0,5.0,12.0,USA,CA,Lincoln,Cuno,Barragan,Facundo Anthony,180.0,71.0,R,R,1961-09-01,barracu01,1963-04-21,barrc101,2024-05-12,1932-06-20
barrage01,1956.0,10.0,19.0,Veracruz,Mexico,Veracruz,,,,,,,German,Barranca,German,160.0,72.0,L,R,1979-09-02,barrage01,1982-07-11,barrg101,,1956-10-19
barrema03,1988.0,10.0,8.0,Prescott,USA,AZ,,,,,,,Manny,Barreda,Manuel Antonio,195.0,71.0,R,R,2021-09-08,barrema03,2021-09-11,barrm004,,1988-10-08
barrelu01,1995.0,11.0,15.0,Tamboril,D.R.,Santiago,,,,,,,Luis,Barrera,Luis Rafael,195.0,72.0,L,L,2021-05-19,barrelu01,2022-06-19,barrl001,,1995-11-15
barretr01,1994.0,9.0,15.0,Eagle Pass,USA,TX,,,,,,,Tres,Barrera,Felipe Jesus,215.0,72.0,R,R,2019-09-14,barretr01,2022-10-04,barrt004,,1994-09-15
garcijo02,1998.0,4.0,5.0,Havana,Cuba,La Habana,,,,,,,Jose,Barrero,Jose Israel,175.0,74.0,R,R,2020-08-27,garcijo02,2022-10-05,garcj007,,1998-04-05
barrefr02,1996.0,2.0,27.0,Caracas,Venezuela,Distrito Capital,,,,,,,Franklin,Barreto,Franklin Jose,208.0,70.0,R,R,2017-06-24,barrefr02,2020-09-06,barrf001,,1996-02-27
barreaa01,1988.0,1.0,2.0,Evansville,USA,IN,,,,,,,Aaron,Barrett,Aaron James,230.0,75.0,R,R,2014-03-31,barreaa01,2020-09-18,barra001,,1988-01-02
barrebi01,,,,Baltimore,USA,MD,,,,,,,Bill,Barrett,William,,,,,1871-07-08,barrebi01,1873-10-18,barrb102,,
barrebi02,1900.0,5.0,28.0,Cambridge,USA,MA,1951.0,1.0,26.0,USA,MA,Cambridge,Bill,Barrett,William Joseph,175.0,72.0,R,R,1921-05-13,barrebi02,1930-05-31,barrb105,1951-01-26,1900-05-28
barrebo01,1899.0,1.0,27.0,Atlanta,USA,GA,1982.0,1.0,18.0,USA,GA,Atlanta,Bob,Barrett,Robert Schley,175.0,71.0,R,R,1923-04-30,barrebo01,1929-08-01,barrb104,1982-01-18,1899-01-27
barredi01,1906.0,9.0,28.0,Montoursville,USA,PA,1966.0,10.0,30.0,USA,WA,Seattle,Dick,Barrett,Tracy Souter,175.0,69.0,R,R,1933-06-27,barredi01,1945-09-30,barrd101,1966-10-30,1906-09-28
barrefr01,1913.0,7.0,1.0,Fort Lauderdale,USA,FL,1998.0,3.0,6.0,USA,FL,Leesburg,Frank,Barrett,Francis Joseph,173.0,74.0,R,R,1939-10-01,barrefr01,1950-09-15,barrf104,1998-03-06,1913-07-01
barreja01,1991.0,7.0,22.0,Upland,USA,CA,,,,,,,Jake,Barrett,Jake Dalton,240.0,76.0,R,R,2016-04-04,barreja01,2019-05-08,barrj002,,1991-07-22
barreji01,1875.0,3.0,28.0,Athol,USA,MA,1921.0,10.0,25.0,USA,MI,Detroit,Jimmy,Barrett,James Erigena,170.0,67.0,L,R,1899-09-13,barreji01,1908-05-13,barrj103,1921-10-25,1875-03-28
barre01,,,,Brooklyn,USA,NY,,,,,,,John,Barrett,John,,,,,1872-09-18,barre01,1872-10-31,barru101,,
barrejo01,1915.0,12.0,18.0,Lowell,USA,MA,1974.0,8.0,17.0,USA,NH,Seabrook Beach,Johnny,Barrett,John Joseph,170.0,70.0,L,L,1942-04-14,barrejo01,1946-09-26,barrj106,1974-08-17,1915-12-18
barrema01,1860.0,11.0,,Port Henry,USA,NY,1910.0,1.0,29.0,USA,MA,Holyoke,Marty,Barrett,Martin F.,170.0,69.0,R,R,1884-06-24,barrema01,1884-10-15,barrm101,1910-01-29,
barrema02,1958.0,6.0,23.0,Arcadia,USA,CA,,,,,,,Marty,Barrett,Martin Glenn,175.0,70.0,R,R,1982-09-06,barrema02,1991-05-07,barrm001,,1958-06-23
barremi01,1976.0,10.0,22.0,Atlanta,USA,GA,,,,,,,Michael,Barrett,Michael Patrick,185.0,75.0,R,R,1998-09-19,barremi01,2009-04-17,barrm003,,1976-10-22
barrere01,1915.0,2.0,14.0,Santa Barbara,USA,CA,1990.0,7.0,28.0,USA,NC,Wilson,Red,Barrett,Charles Henry,183.0,71.0,R,R,1937-09-15,barrere01,1949-09-29,barrr101,1990-07-28,1915-02-14
barreti01,1961.0,1.0,24.0,Huntingburg,USA,IN,,,,,,,Tim,Barrett,Timothy Wayne,185.0,73.0,L,R,1988-07-18,barreti01,1988-08-09,barrt001,,1961-01-24
barreto01,1960.0,4.0,2.0,San Fernando,USA,CA,,,,,,,Tommy,Barrett,Thomas Loren,157.0,69.0,B,R,1988-07-02,barreto01,1992-08-16,barrt002,,1960-04-02
barrija01,1996.0,7.0,18.0,Panama City,Panama,Panama,,,,,,,Jaime,Barria,Jaime Jonathan,210.0,73.0,R,R,2018-04-11,barrija01,2022-10-05,barrj003,,1996-07-18
barrifr01,1953.0,6.0,10.0,Hermosillo,Mexico,Sonora,1982.0,4.0,9.0,Mexico,Sonora,Hermosillo,Francisco,Barrios,Francisco Javier,155.0,71.0,R,R,1974-08-18,barrifr01,1981-06-03,barrf101,1982-04-09,1953-06-10
barrijo01,1957.0,6.0,26.0,New York,USA,NY,,,,,,,Jose,Barrios,Jose Manuel,195.0,76.0,R,R,1982-04-23,barrijo01,1982-05-07,barrj102,,1957-06-26
barrima01,1974.0,9.0,21.0,Cabecera,Panama,Chiriqui,,,,,,,Manuel,Barrios,Manuel Antonio,170.0,72.0,R,R,1997-09-16,barrima01,1998-07-03,barrm002,,1974-09-21
barriyh01,1991.0,12.0,1.0,Cartagena,Colombia,Bolivar,,,,,,,Yhonathan,Barrios,Yhonathan,205.0,70.0,B,R,2015-09-24,barriyh01,2015-10-04,barry001,,1991-12-01
barrofr02,1890.0,8.0,6.0,St. Marys,USA,WV,1964.0,9.0,18.0,USA,WV,St. Marys,Frank,Barron,Frank John,175.0,73.0,L,L,1914-08-19,barrofr02,1914-08-19,barrf103,1964-09-18,1890-08-06
barrore01,1900.0,6.0,21.0,Clarkesville,USA,GA,1982.0,10.0,4.0,USA,GA,Atlanta,Red,Barron,David Irenus,185.0,71.0,R,R,1929-06-10,barrore01,1929-07-07,barrr103,1982-10-04,1900-06-21
barroto01,1966.0,8.0,17.0,Portland,USA,OR,,,,,,,Tony,Barron,Anthony Dirk,185.0,72.0,R,R,1996-06-02,barroto01,1997-09-28,barrt003,,1966-08-17
barrojo01,2001.0,2.0,17.0,Puerto Cabello,Venezuela,Carabobo,,,,,,,Jorge,Barrosa,Jorge Luis,165.0,66.0,B,L,2024-04-01,barrojo01,,barrj004,,2001-02-17
barroed99,1868.0,5.0,10.0,Springfield,USA,IL,1953.0,12.0,15.0,USA,NY,Port Chester,Ed,Barrow,Edward Grant,,,,,,barroed99,,barre801,1953-12-15,1868-05-10
barrocu01,1883.0,10.0,20.0,Gray,USA,ME,1955.0,2.0,10.0,USA,ME,Gorham,Cuke,Barrows,Roland,158.0,68.0,R,L,1909-09-18,barrocu01,1912-09-18,barrc102,1955-02-10,1883-10-20
barrofr01,1844.0,10.0,22.0,Hudson,USA,OH,1922.0,2.0,6.0,USA,MA,Fitchburg,Frank,Barrows,Franklin Lee,,,,,1871-05-20,barrofr01,1871-10-07,barrf102,1922-02-06,1844-10-22
barryed01,1882.0,10.0,2.0,Madison,USA,WI,1920.0,6.0,19.0,USA,MA,Montague,Ed,Barry,Edward,185.0,75.0,R,L,1905-08-27,barryed01,1907-10-04,barre101,1920-06-19,1882-10-02
barryha01,1891.0,3.0,26.0,Susanville,USA,CA,1969.0,11.0,5.0,USA,NV,Carson City,Hardin,Barry,Hardin,185.0,72.0,R,R,1912-06-21,barryha01,1912-07-17,barrh101,1969-11-05,1891-03-26
barryja01,1887.0,4.0,26.0,Meriden,USA,CT,1961.0,4.0,23.0,USA,MA,Shrewsbury,Jack,Barry,John Joseph,158.0,69.0,R,R,1908-07-13,barryja01,1919-06-23,barrj104,1961-04-23,1887-04-26
barryje01,1969.0,9.0,22.0,Medford,USA,OR,,,,,,,Jeff,Barry,Jeffrey Finas,190.0,73.0,B,R,1995-06-09,barryje01,1999-10-03,barrj001,,1969-09-22
barrysh01,1878.0,10.0,27.0,Newburgh,USA,NY,1936.0,11.0,27.0,USA,CA,Los Angeles,John,Barry,John C.,,,R,R,1899-05-30,barrysh01,1908-10-07,barrs101,1936-11-27,1878-10-27
barryke01,1978.0,8.0,18.0,Princeton Junction,USA,NJ,,,,,,,Kevin,Barry,Kevin Thomas,235.0,74.0,R,R,2006-06-26,barryke01,2007-05-13,barrk001,,1978-08-18
barryri01,1940.0,9.0,12.0,Berkeley,USA,CA,2021.0,10.0,9.0,USA,CA,Studio City,Rich,Barry,Richard Donovan,205.0,76.0,R,R,1969-07-04,barryri01,1969-08-19,barrr102,2021-10-09,1940-09-12
